web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href
"1572917867-8555","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/1941-Grande-Cir-APT-67-Fairfield-CA-94533/15692382_zpid/","Fairfield, CA 94533","For sale","1941 Grande Cir APT 67,","","","","","","","","","1,080","2","2","$185,520","$190,000","Condo","1990","Other","Central","Condo","$310/month","$1,600/mo","2","3","3","{""targetDiv"":""gpt-ad-cd558198-b6ac-4efa-829f-b8c06acc11f2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 67"",""aamgnrc1"":""1941 Grande Cir"",""bd"":""2"",""fsbid"":""14311"",""city"":""Fairfield"",""proptp"":""cnd"",""pid"":""15692382"",""lot"":""1"",""zestibuck"":""150-199k"",""listtp"":""buy_agent"",""zguidh"":""1463777299634775614"",""sqftrange"":""1000-1499"",""price"":""190000"",""sqft"":""1080"",""posting_url"":""http://www.HomesofSolano.com"",""mlong"":""-122.010046"",""state"":""CA"",""prange"":""150-199k"",""zip"":""94533"",""mlat"":""38.262903"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfglnh4jdthib1000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""yrblt"":""1990-1999"",""zestimate"":""185520"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916956-8057","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/422-Blakemore-Ct-Fairfield-CA-94533/15730468_zpid/","Fairfield, CA 94533","Auction","422 Blakemore Ct,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","null","4","null","null","$426,765","Single Family","1975","Other","Central","Single Family","6,098 sqft","$2,400/mo","4","3","3","{""targetDiv"":""gpt-ad-686e346a-de18-44a7-9475-5f006fd09d5f"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""422 Blakemore Ct"",""bd"":""4"",""fsbid"":""16886"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15730468"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""stale"":""yes"",""zguidh"":""2719253325727351044"",""sqftrange"":""2000-2499"",""price"":""426765"",""sqft"":""2194"",""posting_url"":""http://www.auction.com/details/422-blakemore-ct-fairfield-ca-94533-2748972-e_14223/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-122.032097"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94533"",""mlat"":""38.280185"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr5dfp52uhzrh1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1970-1979"",""zestimate"":""458908"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fairfield-ca/6_p/","","","","","",""
"1572917388-8326","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/1589-Meadowlark-Dr-Fairfield-CA-94533/15734090_zpid/","Fairfield, CA 94533","Pre-foreclosure","1589 Meadowlark Dr,","","","3","https://www.zillow.com/fairfield-ca/3_p/","","","","","1,438","3","2","$349,533","$349,533","Single Family","1976","Other","No Data","Single Family","6,969 sqft","null","2","3","3","{""targetDiv"":""gpt-ad-b9e75a00-1474-4ddc-8f23-731c3032d58e"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1589 Meadowlark Dr"",""bd"":""3"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15734090"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""-1249682352090215926"",""sqftrange"":""1000-1499"",""price"":""325000"",""sqft"":""1438"",""posting_url"":"""",""mlong"":""-121.999079"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94533"",""mlat"":""38.268888"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyrr3e4zbokat0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1970-1979"",""zestimate"":""375843"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916858-8000","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/2517-Kingsmill-Ln-Fairfield-CA-94534/15724108_zpid/","Fairfield, CA 94534","Lot/land","2517 Kingsmill Ln,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","null","0.26 acres","null","None","$199,500","null","null","null","null","null","null","null","7","7","null","{""targetDiv"":""gpt-ad-c1484104-f910-4d0a-8537-c3d1985bddb7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94534"",""aamgnrc1"":""2517 Kingsmill Ln"",""mlat"":""38.278483"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS6yd7bor1ko3w0000000000.jpg"",""zusr"":""true"",""city"":""Fairfield"",""proptp"":""lot"",""pid"":""15724108"",""lot"":""3"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""2230577391321499731"",""premieragent"":""no"",""price"":""199500"",""posting_url"":""http://greathomes.org/mls/property/21918049"",""mlong"":""-122.07194"",""state"":""CA"",""prange"":""150-199k""}}","null","null","null","null","NEXT","https://www.zillow.com/fairfield-ca/6_p/","NEXT","https://www.zillow.com/fairfield-ca/7_p/","","","",""
"1572917112-8154","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/706-Marsh-Pl-Fairfield-CA-94533/55794395_zpid/","Fairfield, CA 94533","For sale","706 Marsh Pl,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","1,751","3","3","$449,999","$449,999","Single Family","2001","Other","Central","Single Family","3,049 sqft","$2,395/mo","6","3","3","{""targetDiv"":""gpt-ad-9627308e-d15b-43a0-b2e3-2c2f232c0789"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""706 Marsh Pl"",""bd"":""3"",""fsbid"":""13601"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""55794395"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""-7729506068719834958"",""sqftrange"":""1500-1999"",""price"":""449999"",""sqft"":""1751"",""posting_url"":""http://greathomes.org/mls/property/21922406"",""mlong"":""-122.023753"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94533"",""mlat"":""38.29166"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7uam5myb5jpk1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2000-2009"",""zestimate"":""449999"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916698-7902","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/2773-Woodmont-Ct-Fairfield-CA-94533/15731892_zpid/","Fairfield, CA 94533","Pre-foreclosure","2773 Woodmont Ct,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","null","5","null","$432,201","$432,201","Single Family","1989","Other","Central","Single Family","10,454 sqft","null","4","3","3","{""targetDiv"":""gpt-ad-923d4fbe-418b-4558-8ae9-64463cdd8204"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94533"",""aamgnrc1"":""2773 Woodmont Ct"",""mlat"":""38.276885"",""bd"":""5"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISd40n9tumbxap0000000000.jpg"",""zusr"":""true"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15731892"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""464733"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""293513884232121994"",""premieragent"":""no"",""sqftrange"":""1500-1999"",""price"":""464733"",""sqft"":""1820"",""posting_url"":"""",""mlong"":""-122.010978"",""state"":""CA"",""prange"":""450-499k""}}","null","null","null","null","NEXT","https://www.zillow.com/fairfield-ca/6_p/","NEXT","https://www.zillow.com/fairfield-ca/7_p/","","","",""
"1572916656-7876","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/1530-Utah-St-Fairfield-CA-94533/15644622_zpid/","Fairfield, CA 94533","Pre-foreclosure / auction","1530 Utah St,","","","","","","","5","https://www.zillow.com/fairfield-ca/5_p/","1,312","3","2","$333,518","$333,518","Single Family","1954","Other","Central","Single Family","5,662 sqft","null","3","2","5","{""targetDiv"":""gpt-ad-8c280eff-e4f7-4f9a-98da-781de6765d07"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94533"",""aamgnrc1"":""1530 Utah St"",""mlat"":""38.254753"",""bd"":""3"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISucdn2qv47j8r0000000000.jpg"",""zusr"":""true"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15644622"",""price_band"":""z300"",""yrblt"":""1940-1959"",""zestimate"":""358622"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""4819261596694786071"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""358622"",""sqft"":""1312"",""posting_url"":"""",""mlong"":""-122.05646"",""state"":""CA"",""prange"":""350-399k""}}","null","null","null","null","NEXT","https://www.zillow.com/fairfield-ca/6_p/","NEXT","https://www.zillow.com/fairfield-ca/7_p/","NEXT","https://www.zillow.com/fairfield-ca/8_p/","",""
"1572917896-8567","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/(undisclosed-Address)-Fairfield-CA-94533/2082146343_zpid/","Fairfield, CA 94533","For sale","(undisclosed Address),","","","","","","","","","1,438","3","2","None","$385,000","Single Family","1976","No Data","No Data","Single Family","6,098 sqft","null","2","3","3","{""targetDiv"":""gpt-ad-ca3ebf30-0bc6-4bc7-b81c-5beb6c906835"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94533"",""aamgnrc1"":""(undisclosed Address)"",""mlat"":""38.26708"",""bd"":""3"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7m8jbcrwiklt1000000000.jpg"",""zusr"":""true"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""2082146343"",""yrblt"":""1970-1979"",""lot"":""2"",""listtp"":""buy_agent"",""zguidh"":""-5090973011468663580"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""385000"",""sqft"":""1438"",""posting_url"":""http://greathomes.org/mls/property/21928082"",""mlong"":""-122.00593"",""state"":""CA"",""prange"":""350-399k""}}","null","null","null","null","","","","","","","",""
"1572917562-8429","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/681-Tuscany-Ct-Fairfield-CA-94534/15722862_zpid/","Fairfield, CA 94534","Pre-foreclosure","681 Tuscany Ct,","2","https://www.zillow.com/fairfield-ca/2_p/","","","","","","","2,356","4","3","$615,944","$615,944","Single Family","1999","Other","Central","Single Family","6,098 sqft","null","8","8","7","{""targetDiv"":""gpt-ad-fb53904f-bca0-4cbf-8016-6319f4e0f703"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""681 Tuscany Ct"",""bd"":""4"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15722862"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""-2130917586505565935"",""sqftrange"":""2000-2499"",""price"":""659977"",""sqft"":""2356"",""posting_url"":"""",""mlong"":""-122.154651"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94534"",""mlat"":""38.222797"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2jbot8xtwn1t0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1990-1999"",""zestimate"":""662306"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917653-8465","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/3800-Rollingwood-Dr-Fairfield-CA-94534/15727708_zpid/","Fairfield, CA 94534","For sale","3800 Rollingwood Dr,","2","https://www.zillow.com/fairfield-ca/2_p/","","","","","","","2,230","4","3","$594,701","$590,000","Single Family","1994","Other","Central","Single Family","9,583 sqft","$2,810/mo","6","3","3","{""targetDiv"":""gpt-ad-32c697d2-52ec-42a6-9b07-2fb1b7643fed"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3800 Rollingwood Dr"",""bd"":""4"",""fsbid"":""14311"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15727708"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""5698468223070645676"",""sqftrange"":""2000-2499"",""price"":""590000"",""sqft"":""2230"",""posting_url"":"""",""mlong"":""-122.039613"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94534"",""mlat"":""38.298731"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrhm6abzrynzg0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""594701"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917932-8580","https://www.zillow.com/homes/fairfield-CA_rb/","","https://www.zillow.com/homedetails/1206-Truman-St-Fairfield-CA-94533/15644508_zpid/","Fairfield, CA 94533","For sale","1206 Truman St,","","","","","","","","","1,731","4","2","$352,486","$375,000","Single Family","1955","Other","No Data","Single Family","6,098 sqft","$2,000/mo","3","2","5","{""targetDiv"":""gpt-ad-7cb21e08-1953-4705-a3be-884fc18db2ae"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1206 Truman St"",""bd"":""4"",""fsbid"":""14311"",""city"":""Fairfield"",""proptp"":""sfh"",""pid"":""15644508"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""3234245851972038144"",""sqftrange"":""1500-1999"",""price"":""375000"",""sqft"":""1731"",""posting_url"":""http://www.jarrodtherealtor.com"",""mlong"":""-122.0584"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94533"",""mlat"":""38.256652"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1940-1959"",""zestimate"":""352486"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
