web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href
"1572917525-8413","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/368-Fletcher-Ln-Brentwood-CA-94513/166270794_zpid/","Brentwood, CA 94513","New construction","368 Fletcher Ln,","","","3","https://www.zillow.com/brentwood-ca/3_p/","","","","","3,096","5","5","$751,336","$751,335","Single Family","2019","Forced air","Central","Single Family","6,599 sqft","null","6","6","7","{""targetDiv"":""gpt-ad-ffd813e8-dbd7-47d6-8908-ae55c84b19e3"",""slot"":""zillow/property_details/buy_new_home/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""368 Fletcher Ln"",""bd"":""5"",""fsbid"":""14106"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""166270794"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_new_home"",""zguidh"":""5675567083942127142"",""sqftrange"":""3000-3499"",""price"":""751335"",""oh"":""yes"",""sqft"":""3096"",""posting_url"":"""",""mlong"":""-121.703634"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94513"",""mlat"":""37.926561"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnqie394f3rbh0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""751336"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917262-8248","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/1335-Panwood-Ct-Brentwood-CA-94513/50915658_zpid/","Brentwood, CA 94513","For sale","1335 Panwood Ct,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","3,178","4","4","$729,904","$729,900","Single Family","1999","Forced air","Central","Single Family","6,303 sqft","$3,300/mo","6","7","9","{""targetDiv"":""gpt-ad-35e7a4fd-5040-4295-9223-259446d10752"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1335 Panwood Ct"",""bd"":""4"",""fsbid"":""15263"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""50915658"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""5604170509385837804"",""sqftrange"":""3000-3499"",""price"":""729900"",""sqft"":""3178"",""posting_url"":""http://www.glennshomes.com"",""mlong"":""-121.720146"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94513"",""mlat"":""37.949729"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnmv1ngjn1y6b1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1990-1999"",""zestimate"":""729904"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917585-8440","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/190-Eagle-Ln-Brentwood-CA-94513/18283268_zpid/","Brentwood, CA 94513","For sale","190 Eagle Ln,","","","3","https://www.zillow.com/brentwood-ca/3_p/","","","","","2,324","3","3","$1,216,324","$1,250,000","Single Family","1962","Forced air","Central","Single Family","5.27 acres","$3,000/mo","3","7","null","{""targetDiv"":""gpt-ad-683230bd-80e8-4871-8781-923e30b13fc7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""190 Eagle Ln"",""bd"":""3"",""fsbid"":""15263"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""18283268"",""lot"":""8"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""8560277980885538395"",""sqftrange"":""2000-2499"",""price"":""1250000"",""sqft"":""2324"",""posting_url"":"""",""mlong"":""-121.629815"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94513"",""mlat"":""37.951836"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjjufdi0yfrv40000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1960-1969"",""zestimate"":""1216324"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917252-8242","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/125-Fresco-Ct-Brentwood-CA-94513/124733663_zpid/","Brentwood, CA 94513","For sale","125 Fresco Ct,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","2,842","5","3","$647,884","$648,000","Single Family","2017","Forced air","Central","Single Family","3,502 sqft","null","7","6","7","{""targetDiv"":""gpt-ad-b50ceec2-84ba-460b-95ab-b895569c2400"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""125 Fresco Ct"",""bd"":""5"",""fsbid"":""16701"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""124733663"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-6508061550745042608"",""sqftrange"":""2500-2999"",""price"":""648000"",""sqft"":""2842"",""posting_url"":"""",""mlong"":""-121.690169"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94513"",""mlat"":""37.923425"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzvahwjmum4zj1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""647884"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916810-7971","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/community/terrene/2083262531_zpid/","Brentwood, CA 94513","New construction","212 Sespe Creek Ave,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","2,996","4","4","None","$639,990","Single Family","2019","No Data","No Data","Single Family","No Data","null","4","6","7","{""targetDiv"":""gpt-ad-a5a91c32-446c-4adb-b17b-cd4b1ab8ec58"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" AQ6OS0"",""aamgnrc1"":""285 Bear Creek Dr"",""bd"":""4"",""fsbid"":""11274"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""2083859504"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""639990"",""sqft"":""2996"",""posting_url"":""https://www.pulte.com/homes/california/bay-area/brentwood/terrene-210197?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=43285&nhf_listing_type=community&utm_term=comm_Terrene&utm_campaign=Brentwood%2FCA"",""state"":""CA"",""mlong"":""-121.692167"",""cnty"":""Santa_Clara"",""prange"":""600-699k"",""zip"":""94513"",""mlat"":""37.945958"",""plid"":""14134947"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISneduustv1esn1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""639992"",""premieragent"":""no"",""builderChatId"":""11274-819411"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","NEXT","https://www.zillow.com/brentwood-ca/7_p/","","","",""
"1572917066-8124","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/1152-Saint-Julien-St-Brentwood-CA-94513/95437984_zpid/","Brentwood, CA 94513","For sale","1152 Saint Julien St,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","2,846","2","3","$1,145,426","$1,175,000","Single Family","2010","Forced air","Central","Single Family","7,605 sqft","null","7","8","9","{""targetDiv"":""gpt-ad-ec376ab6-011d-4130-ad6b-df7425f6e8da"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1152 Saint Julien St"",""bd"":""2"",""fsbid"":""14106"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""95437984"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-3621901497384641692"",""sqftrange"":""2500-2999"",""price"":""1175000"",""sqft"":""2846"",""posting_url"":""http://carolynyoung.com"",""mlong"":""-121.729107"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94513"",""mlat"":""37.904481"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3zj5ld0yvre51000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1145426"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","","","","","",""
"1572917070-8127","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/38-Tradition-Way-Brentwood-CA-94513/50915023_zpid/","Brentwood, CA 94513","Pre-foreclosure","38 Tradition Way,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","null","3","null","$512,699","$512,699","Single Family","2000","No Data","Central","Single Family","4,879 sqft","null","7","6","7","{""targetDiv"":""gpt-ad-a52c7c69-ad74-465f-bb34-67814a648baf"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""38 Tradition Way"",""bd"":""3"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""50915023"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-5124303339409043973"",""sqftrange"":""1500-1999"",""price"":""525000"",""sqft"":""1987"",""posting_url"":"""",""mlong"":""-121.680695"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94513"",""mlat"":""37.923631"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2000-2009"",""zestimate"":""528556"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","","","","","",""
"1572917571-8433","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/16711-Marsh-Creek-Rd-TRLR-32-Clayton-CA-94517/2083180358_zpid/","Clayton, CA 94517","For sale","16711 Marsh Creek Rd TRLR 32,","","","3","https://www.zillow.com/brentwood-ca/3_p/","","","","","960","3","2","null","$129,900","Mobile / Manufactured","No Data","Forced air","Central","Mobile / Manufactured","$135","$2,500/mo","7","8","9","{""targetDiv"":""gpt-ad-3637de18-ebf4-44fe-b177-ffc7619b43d6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Trlr 32"",""zip"":""94517"",""aamgnrc1"":""16711 Marsh Creek Rd"",""mlat"":""37.895433"",""bd"":""3"",""fsbid"":""3031"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj7lwyi6ku9341000000000.jpg"",""zusr"":""true"",""city"":""Clayton"",""proptp"":""mm"",""pid"":""2083180358"",""price_band"":""z100"",""zestimate"":""128042"",""zestibuck"":""100-149k"",""listtp"":""buy_agent"",""zguidh"":""-3850626355181987947"",""premieragent"":""no"",""sqftrange"":""500-999"",""price"":""129900"",""sqft"":""960"",""posting_url"":""http://www.century21.com/property/16711-Marsh-Creek-Rd-Spc-32-Clayton-CA-94517/97396017/detail"",""mlong"":""-121.796127"",""state"":""CA"",""prange"":""100-149k""}}","null","null","null","null","","","","","","","",""
"1572916990-8078","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/1728-Veneto-Ln-Brentwood-CA-94513/122008508_zpid/","Brentwood, CA 94513","For sale","1728 Veneto Ln,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","1,842","2","2","$741,357","$749,500","Single Family","2016","Forced air","Central","Single Family","5,292 sqft","null","7","8","9","{""targetDiv"":""gpt-ad-c8f96e1e-0f6b-42e3-8944-123d315811a1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1728 Veneto Ln"",""bd"":""2"",""fsbid"":""14106"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""122008508"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""2009719875039001386"",""sqftrange"":""1500-1999"",""price"":""749500"",""sqft"":""1842"",""posting_url"":""http://carolynyoung.com"",""mlong"":""-121.72481"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94513"",""mlat"":""37.898412"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb13cftqn79pl1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""741357"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","","","","","",""
"1572916499-7776","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/2087-Sangria-St-Brentwood-CA-94513/301028856_zpid/","Brentwood, CA 94513","New construction","2087 Sangria St,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","1,295","2","2","$528,570","$530,669","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","6","7","7","{""targetDiv"":""gpt-ad-5a29f0f3-6ba3-442a-bbd4-26e4d46d69db"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2087 Sangria St"",""bd"":""2"",""fsbid"":""13022"",""city"":""Brentwood"",""proptp"":""twn"",""pid"":""301028856"",""zestibuck"":""500-599k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""530669"",""sqft"":""1295"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/brentwood/barcelona/aria/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=522501&nhf_listing_type=plan&utm_term=plan_Aria&utm_campaign=Brentwood%2FCA"",""state"":""CA"",""mlong"":""-121.722759"",""cnty"":""Contra_Costa"",""prange"":""500-599k"",""zip"":""94513"",""mlat"":""37.895233"",""plid"":""21824965"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfkkxrvso6oau0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""528570"",""premieragent"":""no"",""builderChatId"":""13022-807182"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","NEXT","https://www.zillow.com/brentwood-ca/7_p/","NEXT","https://www.zillow.com/brentwood-ca/8_p/","NEXT","https://www.zillow.com/brentwood-ca/9_p/"
"1572916778-7951","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/645-Timberline-Ter-Brentwood-CA-94513/18284281_zpid/","Brentwood, CA 94513","Pre-foreclosure","645 Timberline Ter,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","null","4","null","$462,511","$462,511","Miscellaneous","1986","Other","Central","Miscellaneous","null","null","7","7","9","{""targetDiv"":""gpt-ad-c3a02fa2-a998-41ef-9ec0-eca38adc814c"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94513"",""aamgnrc1"":""645 Timberline Ter"",""mlat"":""37.934547"",""bd"":""4"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Brentwood"",""pid"":""18284281"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""476816"",""lot"":""1"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""1040208705743225294"",""premieragent"":""no"",""sqftrange"":""1500-1999"",""price"":""476816"",""sqft"":""1751"",""posting_url"":"""",""mlong"":""-121.711937"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","NEXT","https://www.zillow.com/brentwood-ca/7_p/","NEXT","https://www.zillow.com/brentwood-ca/8_p/","",""
"1572917403-8337","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/16711-Marsh-Creek-Rd-SPC-11-Clayton-CA-94517/2093578479_zpid/","Clayton, CA 94517","For sale","16711 Marsh Creek Rd SPC 11,","","","","","4","https://www.zillow.com/brentwood-ca/4_p/","","","1,300","3","2","$170,001","$170,000","Mobile / Manufactured","2016","Forced air","Central","Mobile / Manufactured","$131","$2,500/mo","7","8","9","{""targetDiv"":""gpt-ad-338726e6-9340-4001-88c1-7c3a31705af2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Spc 11"",""aamgnrc1"":""16711 Marsh Creek Rd"",""bd"":""3"",""fsbid"":""15647"",""city"":""Clayton"",""proptp"":""mm"",""pid"":""2093578479"",""lot"":""1"",""zestibuck"":""150-199k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""5346296702694739784"",""sqftrange"":""1000-1499"",""price"":""170000"",""oh"":""yes"",""sqft"":""1300"",""posting_url"":""http://www.mystatemls.com/property/10626034"",""mlong"":""-121.79274"",""state"":""CA"",""prange"":""150-199k"",""zip"":""94517"",""mlat"":""37.89253"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvkn45aq84f8r1000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""yrblt"":""2010-2019"",""zestimate"":""170001"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572917705-8487","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/homedetails/563-Birchwood-Rd-Brentwood-CA-94513/18283048_zpid/","Brentwood, CA 94513","For sale","563 Birchwood Rd,","2","https://www.zillow.com/brentwood-ca/2_p/","","","","","","","2,209","3","3","$549,502","$549,500","Single Family","2000","Forced air","Central","Single Family","5,039 sqft","null","7","6","7","{""targetDiv"":""gpt-ad-c75cbcdb-af2c-4438-b308-db0ab1ffe67a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""563 Birchwood Rd"",""bd"":""3"",""fsbid"":""16701"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""18283048"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-8382598352645173415"",""sqftrange"":""2000-2499"",""price"":""549500"",""sqft"":""2209"",""posting_url"":"""",""mlong"":""-121.688784"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94513"",""mlat"":""37.934144"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS37e2p4sbw2g20000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2000-2009"",""zestimate"":""549502"",""premieragent"":""no""}}","null","null","null","null","","","","","","","",""
"1572916683-7892","https://www.zillow.com/homes/brentwood-CA_rb/","","https://www.zillow.com/community/trilogy-at-vineyards/2085742094_zpid/","Brentwood, CA 94513","New construction","Buildable plan: Rioja, Trilogy at The Vineyards,","","","","","","","5","https://www.zillow.com/brentwood-ca/5_p/","2,164","2","3","$719,745","$729,499","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","8","9","{""targetDiv"":""gpt-ad-0c3a2c03-872d-4cd1-8c68-3b7e7b7f6147"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" MDI817"",""aamgnrc1"":""1700 Trilogy Pkwy"",""bd"":""2"",""fsbid"":""13022"",""city"":""Brentwood"",""proptp"":""sfh"",""pid"":""2085742094"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""729499"",""sqft"":""2164"",""posting_url"":""https://www.sheahomes.com/new-homes/california/bay-area/brentwood/trilogy-at-the-vineyards/rioja/"",""state"":""CA"",""mlong"":""-121.729386"",""cnty"":""Contra_Costa"",""prange"":""700-799k"",""zip"":""94513"",""mlat"":""37.898937"",""plid"":""4345"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS6av421i6qifj1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""719745"",""premieragent"":""no"",""builderChatId"":""13022-807195"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/brentwood-ca/6_p/","NEXT","https://www.zillow.com/brentwood-ca/7_p/","NEXT","https://www.zillow.com/brentwood-ca/8_p/","",""
