web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,page6,page6-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919914-9840","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1076-Saint-Francis-Dr-Concord-CA-94518/18370041_zpid/","Concord, CA 94518","For sale","1076 Saint Francis Dr,","","","3","https://www.zillow.com/concord-ca/3_p/","","","","","","","2,528","4","3","$820,000","$820,000","Single Family","1977","Forced air","Central","Single Family","0.41 acres","$3,200/mo","4","2","6","{""targetDiv"":""gpt-ad-bdb59ae1-fcd9-427e-80b7-a3cd8d5ed0e0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1076 Saint Francis Dr"",""bd"":""4"",""fsbid"":""14106"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18370041"",""lot"":""3"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""8507084100617115795"",""sqftrange"":""2500-2999"",""price"":""820000"",""sqft"":""2528"",""posting_url"":"""",""mlong"":""-122.015469"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94518"",""mlat"":""37.956943"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrx6thpc9wgks0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Lime_Ridge"",""yrblt"":""1970-1979"",""zestimate"":""820000"",""premieragent"":""no""}}","null","null","null","null"
"1572919756-9682","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1662-Farm-Bureau-Rd-Concord-CA-94519/18348353_zpid/","Concord, CA 94519","Auction","1662 Farm Bureau Rd,","","","","","4","https://www.zillow.com/concord-ca/4_p/","","","","","null","2","null","null","null","Single Family","1943","No Data","No Data","Single Family","0.5 acres","$2,790/mo","4","2","6","No Data","null","null","null","null"
"1572920211-10048","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/3736-Parkmall-Ct-Concord-CA-94519/18349633_zpid/","Concord, CA 94519","For sale","3736 Parkmall Ct,","","","","","","","","","","","1,911","4","3","$694,761","$718,000","Single Family","1965","Forced air","Central","Single Family","0.28 acres","$3,000/mo","9","2","6","{""targetDiv"":""gpt-ad-4104958c-1d5d-4682-aa9f-2ce234c6b0d8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3736 Parkmall Ct"",""bd"":""4"",""fsbid"":""14106"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18349633"",""lot"":""3"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""8211696111895515267"",""sqftrange"":""1500-1999"",""price"":""718000"",""sqft"":""1911"",""posting_url"":""http://www.HUSGO.com"",""mlong"":""-121.998359"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94519"",""mlat"":""37.981168"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj7t6syg1o1yb1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Clayton_Valley"",""yrblt"":""1960-1969"",""zestimate"":""694761"",""premieragent"":""no""}}","null","null","null","null"
"1572919980-9895","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1007-San-Miguel-Rd-Concord-CA-94518/18367324_zpid/","Concord, CA 94518","Coming soon: Oct 17.","1007 San Miguel Rd,","2","https://www.zillow.com/concord-ca/2_p/","","","","","","","","","10,080","2","2","$719,806","$700,000","Single Family","1951","Forced air, Other","Central","Single Family","10,079 sqft","$3,200/mo","5","1","4","No Data","null","null","null","null"
"1572919253-9110","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/2697-Mayfair-Ave-Concord-CA-94520/18345323_zpid/","Concord, CA 94520","Pre-foreclosure","2697 Mayfair Ave,","","","","","","","","","6","https://www.zillow.com/concord-ca/6_p/","null","3","null","$595,433","$595,433","Single Family","1953","Wall","No Data","Single Family","6,400 sqft","null","NA","6","4","No Data","null","null","null","null"
"1572919370-9243","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1149-Fair-Weather-Cir-Concord-CA-94518/18376793_zpid/","Concord, CA 94518","Pre-foreclosure","1149 Fair Weather Cir,","","","","","","","5","https://www.zillow.com/concord-ca/5_p/","","","null","4","null","$821,506","$821,506","Single Family","1983","No Data","No Data","Single Family","0.3 acres","null","6","9","10","{""targetDiv"":""gpt-ad-0e7841af-ca65-424a-8367-a6343084412a"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1149 Fair Weather Cir"",""bd"":""4"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18376793"",""lot"":""3"",""zestibuck"":""800-899k"",""listtp"":""buy_foreclosure"",""zguidh"":""1553512381337185120"",""sqftrange"":""2000-2499"",""price"":""846914"",""sqft"":""2391"",""posting_url"":"""",""mlong"":""-122.001828"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94518"",""mlat"":""37.948136"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z800"",""hood"":""Lime_Ridge"",""yrblt"":""1980-1989"",""zestimate"":""846914"",""premieragent"":""no""}}","null","null","null","null"
"1572920065-9954","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1150-Tilson-Dr-Concord-CA-94520/18366706_zpid/","Concord, CA 94520","For sale","1150 Tilson Dr,","2","https://www.zillow.com/concord-ca/2_p/","","","","","","","","","1,092","3","2","$566,080","$549,000","Single Family","1957","Forced air","Central","Single Family","10,798 sqft","$2,900/mo","1","1","4","{""targetDiv"":""gpt-ad-c7962b5b-26a9-4aad-9d83-c7a42a48cec1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1150 Tilson Dr"",""bd"":""3"",""fsbid"":""14106"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18366706"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-8536455856336074838"",""sqftrange"":""1000-1499"",""price"":""549000"",""sqft"":""1092"",""posting_url"":""http://www.lindagorman.com"",""mlong"":""-122.044979"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94520"",""mlat"":""37.955578"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfcu7o83kkuai1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Four_Corners"",""yrblt"":""1940-1959"",""zestimate"":""566080"",""premieragent"":""no""}}","null","null","null","null"
"1572919940-9862","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1086-Mohr-Ln-APT-B-Concord-CA-94518/18385171_zpid/","Concord, CA 94518","For sale","1086 Mohr Ln APT B,","","","3","https://www.zillow.com/concord-ca/3_p/","","","","","","","877","2","2","$294,447","$295,950","Condo","1972","Forced air","Central","Condo","$330/month","null","3","1","4","No Data","null","null","null","null"
"1572919865-9793","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1980-Gilardy-Dr-Concord-CA-94518/18386561_zpid/","Concord, CA 94518","For sale","1980 Gilardy Dr,","","","3","https://www.zillow.com/concord-ca/3_p/","","","","","","","1,607","3","2","$746,568","$725,000","Single Family","1951","Forced air","Central","Single Family","7,601 sqft","$3,200/mo","2","1","4","No Data","null","null","null","null"
"1572920205-10044","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/2035-Dalis-Dr-Concord-CA-94520/2086013078_zpid/","Concord, CA 94520","For sale","2035 Dalis Dr,","","","","","","","","","","","1,440","2","2","$174,950","$174,950","Mobile / Manufactured","No Data","Other","No Data","Mobile / Manufactured","$121","$2,475/mo","3","2","4","{""targetDiv"":""gpt-ad-cc5d584e-04e3-45a0-811e-ef94f235e335"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94520"",""aamgnrc1"":""2035 Dalis Dr"",""mlat"":""37.99972"",""bd"":""2"",""fsbid"":""14106"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv47hnmryhm1y1000000000.jpg"",""zusr"":""true"",""city"":""Concord"",""proptp"":""mm"",""pid"":""2086013078"",""price_band"":""z100"",""hood"":""Olivera"",""zestimate"":""174950"",""zestibuck"":""150-199k"",""listtp"":""buy_agent"",""zguidh"":""-686898892042759697"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""174950"",""sqft"":""1440"",""posting_url"":"""",""mlong"":""-122.045826"",""state"":""CA"",""prange"":""150-199k""}}","null","null","null","null"
"1572920150-10011","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/4494-Stone-Canyon-Ct-Concord-CA-94521/18372811_zpid/","Concord, CA 94521","For sale","4494 Stone Canyon Ct,","","","","","","","","","","","2,026","4","3","$842,368","$825,000","Single Family","1976","Forced air","Central","Single Family","5,519 sqft","null","7","9","10","{""targetDiv"":""gpt-ad-ae3a1272-6561-4ec0-96b3-69abe6b40704"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4494 Stone Canyon Ct"",""bd"":""4"",""fsbid"":""15050"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18372811"",""lot"":""2"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""2326452853108703513"",""sqftrange"":""2000-2499"",""price"":""825000"",""oh"":""yes"",""sqft"":""2026"",""posting_url"":""http://www.bennettbetter.com"",""mlong"":""-121.985262"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94521"",""mlat"":""37.948863"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS33vwog4ao7i90000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Clayton_Valley"",""yrblt"":""1970-1979"",""zestimate"":""842368"",""premieragent"":""no""}}","null","null","null","null"
"1572919932-9855","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/4524-Shellflower-Ct-Concord-CA-94518/18376698_zpid/","Concord, CA 94518","For sale","4524 Shellflower Ct,","","","3","https://www.zillow.com/concord-ca/3_p/","","","","","","","2,391","4","3","$877,446","$885,000","Single Family","1981","Forced air","Central","Single Family","9,199 sqft","null","6","9","10","No Data","null","null","null","null"
"1572919513-9405","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/2226-Chalomar-Rd-Concord-CA-94518/18367397_zpid/","Concord, CA 94518","For sale","2226 Chalomar Rd,","","","","","","","5","https://www.zillow.com/concord-ca/5_p/","","","1,612","3","2","$827,247","$825,000","Single Family","1953","Forced air","None","Single Family","0.51 acres","$3,200/mo","2","1","4","{""targetDiv"":""gpt-ad-a40de7a3-04d2-453b-9969-3049b964f896"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2226 Chalomar Rd"",""bd"":""3"",""fsbid"":""9318"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18367397"",""lot"":""4"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-799469845953026744"",""sqftrange"":""1500-1999"",""price"":""825000"",""sqft"":""1612"",""posting_url"":""http://www.windermere.com/listing/90323440"",""mlong"":""-122.029241"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94518"",""mlat"":""37.949184"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISa9py5p69ym901000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""Four_Corners"",""yrblt"":""1940-1959"",""zestimate"":""827247"",""premieragent"":""no""}}","null","null","null","null"
"1572919947-9868","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1295-Kestrel-Ct-Concord-CA-94521/59306401_zpid/","Concord, CA 94521","For sale","1295 Kestrel Ct,","","","3","https://www.zillow.com/concord-ca/3_p/","","","","","","","2,961","5","3","$939,005","$939,000","Single Family","2002","Forced air","Central","Single Family","5,767 sqft","$3,700/mo","7","5","10","{""targetDiv"":""gpt-ad-3c913775-9f1f-4fe1-949e-ac3dbd8d5cd4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1295 Kestrel Ct"",""bd"":""5"",""fsbid"":""16701"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""59306401"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""1563034984142252129"",""sqftrange"":""2500-2999"",""price"":""939000"",""sqft"":""2961"",""posting_url"":"""",""mlong"":""-121.988729"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94521"",""mlat"":""37.946896"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ablpafp782v1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Lime_Ridge"",""yrblt"":""2000-2009"",""zestimate"":""939005"",""premieragent"":""no""}}","null","null","null","null"
"1572919575-9478","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1524-Matheson-Rd-APT-19-Concord-CA-94521/18353540_zpid/","Concord, CA 94521","For sale","1524 Matheson Rd APT 19,","","","","","","","5","https://www.zillow.com/concord-ca/5_p/","","","816","2","1","null","$286,888","Condo","1972","Wall","Wall","Condo","$400/month","$1,800/mo","8","5","6","{""targetDiv"":""gpt-ad-c269fe85-9144-4b12-bf5d-880ac7098096"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 19"",""aamgnrc1"":""1524 Matheson Rd"",""bd"":""2"",""fsbid"":""3031"",""city"":""Concord"",""proptp"":""cnd"",""pid"":""18353540"",""lot"":""1"",""zestibuck"":""250-299k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-7364229458776096453"",""sqftrange"":""500-999"",""price"":""286888"",""sqft"":""816"",""posting_url"":""http://www.century21.com/property/1524-Matheson-Rd-Apt-19-Concord-CA-94521/95253295/detail"",""mlong"":""-121.979003"",""state"":""CA"",""prange"":""250-299k"",""zip"":""94521"",""mlat"":""37.960578"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfcas695ag4mj0000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""hood"":""Clayton_Valley"",""yrblt"":""1970-1979"",""zestimate"":""282194"",""premieragent"":""no""}}","null","null","null","null"
"1572919299-9157","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/124-Wellington-Ave-Concord-CA-94520/18338849_zpid/","Concord, CA 94520","Pre-foreclosure","124 Wellington Ave,","","","","","","","","","6","https://www.zillow.com/concord-ca/6_p/","null","3","null","$498,542","$498,542","Single Family","1918","No Data","No Data","Single Family","0.26 acres","null","3","6","4","{""targetDiv"":""gpt-ad-155d6063-ea34-46ea-8f73-115b4d5201dd"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""124 Wellington Ave"",""bd"":""3"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18338849"",""lot"":""3"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-4445571325561301182"",""sqftrange"":""1500-1999"",""price"":""513961"",""sqft"":""1519"",""posting_url"":"""",""mlong"":""-122.027097"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94520"",""mlat"":""38.024068"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""hood"":""Clyde"",""yrblt"":""1900-1919"",""zestimate"":""513961"",""premieragent"":""no""}}","null","null","null","null"
"1572920094-9975","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/4973-Myrtle-Dr-Concord-CA-94521/18352557_zpid/","Concord, CA 94521","Auction","4973 Myrtle Dr,","","","","","","","","","","","null","3","null","null","$577,279","Single Family","1953","Forced air","Central, Refrigeration","Single Family","0.26 acres","null","5","5","6","No Data","null","null","null","null"
"1572920068-9957","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/1798-Meadow-Pine-Ct-Concord-CA-94521/18353692_zpid/","Concord, CA 94521","For sale","1798 Meadow Pine Ct,","2","https://www.zillow.com/concord-ca/2_p/","","","","","","","","","1,710","4","3","$680,005","$680,000","Single Family","1986","Forced air","Central","Single Family","0.26 acres","null","5","5","6","No Data","null","null","null","null"
"1572919412-9288","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/5208-Lodato-Ct-Concord-CA-94521/18353852_zpid/","Concord, CA 94521","Pre-foreclosure","5208 Lodato Ct,","","","","","","","5","https://www.zillow.com/concord-ca/5_p/","","","null","3","null","$604,144","$604,144","Single Family","1956","Forced air","Wall","Single Family","9,744 sqft","null","5","5","6","{""targetDiv"":""gpt-ad-05da7959-0bf8-4633-a1b2-9dbf0382b5a3"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5208 Lodato Ct"",""bd"":""3"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18353852"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""-5391662482482314403"",""sqftrange"":""1000-1499"",""price"":""622829"",""sqft"":""1479"",""posting_url"":"""",""mlong"":""-121.959284"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94521"",""mlat"":""37.960985"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z600"",""hood"":""Clayton_Valley"",""yrblt"":""1940-1959"",""zestimate"":""622829"",""premieragent"":""no""}}","null","null","null","null"
"1572920059-9950","https://www.zillow.com/homes/concord-CA_rb/","","https://www.zillow.com/homedetails/2880-Pacific-St-Concord-CA-94518/18339012_zpid/","Concord, CA 94518","For sale","2880 Pacific St,","2","https://www.zillow.com/concord-ca/2_p/","","","","","","","","","720","2","1","$504,072","$489,000","Single Family","1942","Other","Wall","Single Family","6,250 sqft","$3,000/mo","4","2","4","{""targetDiv"":""gpt-ad-7bc61b38-87d5-42e0-bd8f-8fa8e805e048"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2880 Pacific St"",""bd"":""2"",""fsbid"":""14106"",""city"":""Concord"",""proptp"":""sfh"",""pid"":""18339012"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""294379668460403710"",""sqftrange"":""500-999"",""price"":""489000"",""sqft"":""720"",""posting_url"":"""",""mlong"":""-122.025978"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94518"",""mlat"":""37.973448"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrdnw7q7js1tw1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Clayton_Valley"",""yrblt"":""1940-1959"",""zestimate"":""504072"",""premieragent"":""no""}}","null","null","null","null"
