web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572902523-2628","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/5425-Mazant-Loop-Antioch-CA-94531/301028171_zpid/","Antioch, CA 94531","New construction","5425 Mazant Loop,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,626","5","3","$604,952","$604,950","Single Family","2019","No Data","No Data","Single Family","4,000 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-289b02ad-55e3-4fa6-abbf-0485f8124963"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5425 Mazant Loop"",""bd"":""5"",""fsbid"":""7796"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""301028171"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""604950"",""sqft"":""2626"",""posting_url"":""https://www.meritagehomes.com/state/ca/bay-area/verona/residence-4/5425-mazant-loop?utm_medium=listings&utm_source=zillow&nhf_channel=6&nhf_listing_id=819574&nhf_listing_type=home&utm_term=home_5425MazantLoop&utm_campaign=bay-area"",""state"":""CA"",""mlong"":""-121.783598"",""cnty"":""Santa_Clara"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.955959"",""plid"":""13341712"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj7tuyb6j4yit1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""604952"",""premieragent"":""no"",""builderChatId"":""7796-818257"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","NEXT","https://www.zillow.com/antioch-ca/8_p/"
"1572902530-2635","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/5445-Alvar-Loop-Antioch-CA-94531/301028823_zpid/","Antioch, CA 94531","New construction","5445 Alvar Loop,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,626","5","3","$627,210","$627,206","Single Family","No Data","No Data","No Data","Single Family","4,140 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-48b130f3-56e2-4e51-a86b-94f8de7be065"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5445 Alvar Loop"",""bd"":""5"",""fsbid"":""7796"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""301028823"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""627206"",""sqft"":""2626"",""posting_url"":""https://www.meritagehomes.com/state/ca/bay-area/verona/residence-4/5445-alvar-loop?utm_medium=listings&utm_source=zillow&nhf_channel=6&nhf_listing_id=819573&nhf_listing_type=home&utm_term=home_5445AlvarLoop&utm_campaign=bay-area"",""state"":""CA"",""mlong"":""-121.783598"",""cnty"":""Contra_Costa"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.955959"",""plid"":""13341712"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnup61dobt74x0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""zestimate"":""627210"",""premieragent"":""no"",""builderChatId"":""7796-818257"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","NEXT","https://www.zillow.com/antioch-ca/8_p/"
"1572903505-3270","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4012-Banbury-Way-Antioch-CA-94531/18297590_zpid/","Antioch, CA 94531","For sale","4012 Banbury Way,","2","https://www.zillow.com/antioch-ca/2_p/","","","","","","","2,752","4","4","$549,002","$549,000","Single Family","1991","Forced air","Central","Single Family","5,723 sqft","$3,000/mo","2","1","5","{""targetDiv"":""gpt-ad-e30cbbbe-391c-48d7-b855-f302a1f3d66a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4012 Banbury Way"",""bd"":""4"",""fsbid"":""15050"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18297590"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5914417367504114979"",""sqftrange"":""2500-2999"",""price"":""549000"",""sqft"":""2752"",""posting_url"":"""",""mlong"":""-121.779191"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.9826"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrlhhun7gcr6k0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""549002"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903212-3043","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/3583-Waxwing-Ct-Antioch-CA-94509/68032384_zpid/","Antioch, CA 94509","Pre-foreclosure / auction","3583 Waxwing Ct,","","","","","4","https://www.zillow.com/antioch-ca/4_p/","","","3,518","7","4","$538,230","$538,230","Single Family","2005","Forced air","Central","Single Family","6,564 sqft","null","1","1","3","{""targetDiv"":""gpt-ad-218cd19d-ce21-4c74-8612-b8bd4f4e6ca9"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3583 Waxwing Ct"",""bd"":""7"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""68032384"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""2764307745714090794"",""sqftrange"":""3500-3999"",""price"":""555000"",""sqft"":""3518"",""posting_url"":"""",""mlong"":""-121.847768"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94509"",""mlat"":""37.982108"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjr8sud7v5kay0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2000-2009"",""zestimate"":""554877"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902510-2617","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/5465-Mazant-Loop-Antioch-CA-94531/301028587_zpid/","Antioch, CA 94531","New construction","5465 Mazant Loop,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,102","4","3","$561,802","$561,794","Single Family","No Data","No Data","No Data","Single Family","4,000 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-53dfff99-e43d-48c6-a2ce-0784f44d3187"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5465 Mazant Loop"",""bd"":""4"",""fsbid"":""7796"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""301028587"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""561794"",""sqft"":""2102"",""posting_url"":""https://www.meritagehomes.com/state/ca/bay-area/verona/residence-2/5465-mazant-loop?utm_medium=listings&utm_source=zillow&nhf_channel=6&nhf_listing_id=854550&nhf_listing_type=home&utm_term=home_5465MazantLoop&utm_campaign=bay-area"",""state"":""CA"",""mlong"":""-121.783598"",""cnty"":""Alameda"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.955959"",""plid"":""13341712"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ylx8qmm1ak91000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""zestimate"":""561802"",""premieragent"":""no"",""builderChatId"":""7796-818257"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","NEXT","https://www.zillow.com/antioch-ca/8_p/"
"1572902626-2730","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/5223-Woodside-Way-Antioch-CA-94531/18304112_zpid/","Antioch, CA 94531","Pre-foreclosure","5223 Woodside Way,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","3","null","$418,270","$418,270","Single Family","1994","No Data","No Data","Single Family","3,705 sqft","null","3","1","5","No Data","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","",""
"1572902613-2718","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/community/riverview-at-monterra/95401425_zpid/","Antioch, CA 94531","New construction","4555 Benton St,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,308","4","2","None","$567,990","Single Family","2019","No Data","No Data","Single Family","0.16 acres","null","2","1","5","{""targetDiv"":""gpt-ad-71789c12-690e-4464-9b70-4a3b60e2cafe"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" Y3MDEQ"",""aamgnrc1"":""Wild Horse Road & Goode St"",""bd"":""4"",""fsbid"":""13050"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""2082992360"",""zestibuck"":""500-599k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""567990"",""sqft"":""2308"",""posting_url"":""https://www.khov.com/find-new-homes/california/antioch/94531/k-hovnanian-homes/riverview-at-monterra?ref=ZLO"",""state"":""CA"",""mlong"":""-121.758981"",""cnty"":""Contra_Costa"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.983702"",""plid"":""10836865"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3fgx03k89q9w0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""568053"",""premieragent"":""no"",""builderChatId"":""13050-813712"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","",""
"1572902720-2794","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4417-Mare-Ct-Antioch-CA-94531/18299577_zpid/","Antioch, CA 94531","Pre-foreclosure / auction","4417 Mare Ct,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","3","null","$473,543","$473,543","Single Family","1994","No Data","Central","Single Family","7,840 sqft","null","3","1","5","{""targetDiv"":""gpt-ad-59a136fd-fc0e-40b0-af8b-65643c177e13"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4417 Mare Ct"",""bd"":""3"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18299577"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""2977873216803940595"",""sqftrange"":""2000-2499"",""price"":""488189"",""sqft"":""2038"",""posting_url"":"""",""mlong"":""-121.756141"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94531"",""mlat"":""37.97517"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrxq0htbqva001000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1990-1999"",""zestimate"":""488189"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","",""
"1572903689-3414","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/community/cielo-at-sand-creek-_-vive-collection/2084598527_zpid/","null","null","null","","","","","","","","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","","","","",""
"1572903367-3164","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1824-Paris-Ln-65-Antioch-CA-94509/18552628_zpid/","Antioch, CA 94509","For sale","1824 Paris Ln # 65,","","","3","https://www.zillow.com/antioch-ca/3_p/","","","","","1,536","2","2","$220,000","$220,000","Mobile / Manufactured","1990","Forced air","Central","Mobile / Manufactured","$143","$2,400/mo","2","1","3","{""targetDiv"":""gpt-ad-08db798e-1409-4934-856c-8e7ca04e658c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 65"",""aamgnrc1"":""1824 Paris Ln"",""bd"":""2"",""fsbid"":""15263"",""city"":""Antioch"",""proptp"":""mm"",""pid"":""18552628"",""zestibuck"":""200-249k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""5213560194069584221"",""sqftrange"":""1500-1999"",""price"":""220000"",""sqft"":""1536"",""posting_url"":"""",""mlong"":""-121.77718"",""state"":""CA"",""park"":""yes"",""prange"":""200-249k"",""zip"":""94509"",""mlat"":""38.003514"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn2kngqkxt6ig0000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""yrblt"":""1990-1999"",""zestimate"":""220000"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903501-3267","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4442-Deerfield-Dr-Antioch-CA-94531/18299145_zpid/","Antioch, CA 94531","For sale","4442 Deerfield Dr,","2","https://www.zillow.com/antioch-ca/2_p/","","","","","","","2,053","4","3","$523,576","$520,000","Single Family","1988","Forced air","Central","Single Family","7,013 sqft","$2,700/mo","3","1","5","{""targetDiv"":""gpt-ad-619effad-7796-4380-bd3c-1eae125caaf1"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4442 Deerfield Dr"",""bd"":""4"",""fsbid"":""15263"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18299145"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""4587220407533586774"",""sqftrange"":""2000-2499"",""price"":""520000"",""sqft"":""2053"",""posting_url"":"""",""mlong"":""-121.770107"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.97209"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfc65izpo09tn0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1980-1989"",""zestimate"":""523576"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903088-2947","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4200-Limestone-Dr-Antioch-CA-94509/18313730_zpid/","Antioch, CA 94509","For sale","4200 Limestone Dr,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,152","4","3","$519,952","$519,000","Single Family","1988","Other","Central","Single Family","7,405 sqft","null","3","3","5","{""targetDiv"":""gpt-ad-122dfd8b-8683-4956-b55f-225f63438d7f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4200 Limestone Dr"",""bd"":""4"",""fsbid"":""13599"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18313730"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-545070632721384088"",""sqftrange"":""2000-2499"",""price"":""519000"",""sqft"":""2152"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/4200-limestone-dr-antioch-94509/pid-2187529326?lead=MemberKey%3D1105762%26LeadBrand%3D11413101711000010000"",""mlong"":""-121.789247"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94509"",""mlat"":""37.97901"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3fcawoqs6wx30000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1980-1989"",""zestimate"":""519952"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903718-3437","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/523-W-6th-St-Antioch-CA-94509/18306465_zpid/","Antioch, CA 94509","For sale","523 W 6th St,","","","","","","","","","null","6","null","$863,539","$865,000","Multi Family","1987","Wall","Other, Wall","Multi Family","$179","null","1","1","3","{""targetDiv"":""gpt-ad-f54fc1d7-0055-4706-ba65-c7ceb1d24eb0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""523 W 6th St"",""bd"":""6"",""fsbid"":""15263"",""city"":""Antioch"",""proptp"":""mfh"",""pid"":""18306465"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""6869483478238121726"",""sqftrange"":""4500-4999"",""price"":""865000"",""sqft"":""4835"",""posting_url"":"""",""mlong"":""-121.813582"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94509"",""mlat"":""38.013827"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7uudgwdl47mw1000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1980-1989"",""zestimate"":""863539"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903704-3426","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/community/cielo-at-sand-creek-_-vive-collection/2084598528_zpid/","null","null","null","","","","","","","","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","","","","",""
"1572903443-3222","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4112-Limestone-Dr-Antioch-CA-94509/18313739_zpid/","Antioch, CA 94509","For sale","4112 Limestone Dr,","","","3","https://www.zillow.com/antioch-ca/3_p/","","","","","2,022","3","3","$489,449","$485,000","Single Family","1988","Forced air","Central","Single Family","5,880 sqft","$2,550/mo","3","3","5","{""targetDiv"":""gpt-ad-ebb87e7f-fa20-4700-9425-2c467779f56d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4112 Limestone Dr"",""bd"":""3"",""fsbid"":""15050"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18313739"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""3448924618553947726"",""sqftrange"":""2000-2499"",""price"":""485000"",""sqft"":""2022"",""posting_url"":"""",""mlong"":""-121.788504"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94509"",""mlat"":""37.980537"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj3ewe4hwvaak0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""489449"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
